,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.9726768381966484,0.3014111111323039,1.6618635414547391,0.36617777777512867
2,1.5538646271175809,0.41573333333333334,1.553551836374071,0.42247777779102325
3,1.3618599104351468,0.4921888888835907,1.3580631152047051,0.4992666666348775
4,1.2494243682225545,0.5390666667090522,1.2861153708457946,0.5224444444656372
5,1.1654216822094388,0.5728666666454739,1.17876995294359,0.5682333333863152
6,1.0993535325368244,0.6001999999788072,1.1444389021343655,0.5861111110952165
7,1.043846341111925,0.6208555555767483,1.0799576425976223,0.6056333333545261
8,0.9948694494883219,0.6381555555555556,1.06373199734158,0.6140444444974263
9,0.9448799590110779,0.656722222243415,1.0229808017518784,0.632733333322737
10,0.8961833479245503,0.6754333333227369,1.0061279909133911,0.640111111079322
11,0.8526882463243273,0.691511111079322,0.9953132223023309,0.643922222243415
12,0.8066768732070922,0.7084888889206781,0.9480197838465373,0.6665000000423855
13,0.7583844818009271,0.7269666666878595,0.9467910789171855,0.6666333333121406
14,0.7147868573612637,0.7421333333545261,0.9503739382637871,0.6711888889312744
15,0.6779386895285713,0.7533444444338481,0.9335596312628852,0.6777999999682108
16,0.6356472126430935,0.7707444444974264,0.9666166128370497,0.6773777777989706
17,0.5873346081733704,0.786,0.9558600132200453,0.6793555555343628
18,0.5316422545433045,0.8069444444656372,0.9893876459333631,0.6802666666772631
19,0.4924289475229051,0.8211111111534967,1.034626357269287,0.6782111111429002
20,0.4432272743490007,0.8398999999788073,1.0845870290968154,0.6780555555767483
21,0.3901569734785292,0.8600000000105964,1.0939786555396187,0.6803333333651225
22,0.3416998689916399,0.8765777778201633,1.183753657107883,0.6772777778201633
23,0.3067543070899116,0.8895111111217074,1.2428387695100573,0.6806222222646078
