,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.841854382387797,0.3081999999947018,1.6161170918782553,0.4097111111217075
2,1.4791078351974487,0.4548111111164093,1.3865661002900866,0.49771111114290023
3,1.312271424929301,0.5238555555502573,1.230510369152493,0.5596222222063276
4,1.2052554903454251,0.564311111164093,1.1820847159703574,0.5793000000105963
5,1.1318760764439901,0.5930000000105964,1.0917511240323385,0.6051666666984558
6,1.0604198114818997,0.6176111110899184,1.0285161623954773,0.6312777778201633
7,1.0101233470175002,0.6375777777989705,1.0439774854765997,0.63164444448683
8,0.9554768324004279,0.6582333333227369,0.9783952703687879,0.6528666666878594
9,0.9196106164190504,0.6728444444550409,0.9667801732381185,0.6563000000317891
10,0.8814980138142904,0.6857222221904331,0.9425162144449022,0.6687777778201633
11,0.846382624106937,0.6957111110793219,0.8976906045701769,0.6817000000529819
12,0.8109366715643141,0.7105999999682109,0.8815884243859186,0.6881999999894036
13,0.7809159010251363,0.7202888888888889,0.8671661055246989,0.6954444444126553
14,0.7544441852463616,0.7302666667196486,0.8722893925031027,0.6925111111217075
15,0.7264980874591404,0.7399222222540114,0.8529903353903029,0.701077777756585
16,0.7032434560669794,0.7489000000317891,0.8436472440825569,0.7024111111534966
17,0.6780236722310384,0.7579333333439298,0.8407641221788195,0.7051000000211928
18,0.6602724657376607,0.7643555555237664,0.8374418265978495,0.7097444444232517
19,0.6331067973666721,0.7732999999788073,0.8478936248355442,0.7078555555449592
20,0.613990688917372,0.781666666677263,0.8270729789945814,0.7113666666454739
21,0.5998128389570448,0.7846333333651225,0.8326633204778036,0.7123555556085375
22,0.5797247630649143,0.7934333333333333,0.8243279947598775,0.7150444444762336
23,0.564897647884157,0.7981777778095669,0.824727846452925,0.7159444444126553
24,0.5511099398189121,0.8030222222646077,0.8255315970632765,0.7155111111217075
25,0.5363299333996243,0.8080555555873447,0.8378220871925354,0.7134888889100817
26,0.5233662660545773,0.8124777777989706,0.8341251652081807,0.7178666666878595
27,0.5099847636646695,0.8175666666878594,0.8340336319711473,0.71654444448683
28,0.49957864611413744,0.8214444444444444,0.8316102235052321,0.7188444444656372
29,0.4909813584751553,0.8247111111534966,0.826225542916192,0.7195222222116259
30,0.48057653533087835,0.8279666667196486,0.8288708482424418,0.7211111111217074
