,loss,loss2,accuracy,std_accuracy
0,inf,inf,0.0,0.0
1,10.070162773132324,1.7916713953018188,0.1805555671453476,0.0460168719291687
2,2.8945319652557373,1.7896347045898438,0.16805554926395416,0.015476853586733341
3,2.7907626628875732,1.7891359329223633,0.173611119389534,0.031051095575094223
4,2.689558744430542,1.7914670705795288,0.17777776718139648,0.03890613839030266
5,2.6868629455566406,1.7905935049057007,0.1875,0.0686744749546051
6,2.6460206508636475,1.768532156944275,0.22638888657093048,0.0822269544005394
7,2.642338991165161,1.7629841566085815,0.22638888657093048,0.07018207758665085
8,2.6268250942230225,1.7530323266983032,0.24027776718139648,0.0589597187936306
9,2.6771399974823,1.7772208452224731,0.19166667759418488,0.05918120965361595
10,2.676898241043091,1.7838592529296875,0.18194444477558136,0.06444048881530762
11,2.6696481704711914,1.7796968221664429,0.20277775824069977,0.04705497622489929
12,2.667858123779297,1.777011513710022,0.21805554628372192,0.06518585234880447
13,2.6299021244049072,1.759254813194275,0.24722222983837128,0.061319366097450256
14,2.6593539714813232,1.7717862129211426,0.201388880610466,0.06253823637962341
15,2.6469833850860596,1.7688404321670532,0.24444447457790375,0.0784306675195694
16,2.642673969268799,1.766297459602356,0.22777779400348663,0.08025723695755005
17,2.605437994003296,1.7614747285842896,0.22083331644535065,0.0686744749546051
18,2.5951220989227295,1.75276517868042,0.22638888657093048,0.06879162043333054
19,2.581915855407715,1.7458314895629883,0.25138890743255615,0.0589597187936306
20,2.5795514583587646,1.7405366897583008,0.2291666716337204,0.06543241441249847
21,2.627078056335449,1.767835259437561,0.23055557906627655,0.06587696820497513
22,2.606741189956665,1.756348967552185,0.23472221195697784,0.0648142397403717
23,2.599447250366211,1.7588762044906616,0.24861113727092743,0.07221757620573044
24,2.6159508228302,1.753015398979187,0.2666666805744171,0.05472813919186592
25,2.5983293056488037,1.7543220520019531,0.2430555820465088,0.06017620861530304
26,2.6025166511535645,1.759743571281433,0.2222222238779068,0.06786365061998367
27,2.593902349472046,1.7463798522949219,0.24444444477558136,0.07065372169017792
28,2.61578106880188,1.7626395225524902,0.21805556118488312,0.05105568468570709
29,2.593567132949829,1.7475652694702148,0.22638888657093048,0.07548821717500687
30,2.5933756828308105,1.7447973489761353,0.24583332240581512,0.05882300063967705
31,2.575183153152466,1.7449268102645874,0.22361111640930176,0.05601860582828522
32,2.5759074687957764,1.7441316843032837,0.24166667461395264,0.05494837462902069
33,2.555743455886841,1.7406386137008667,0.24166665971279144,0.05752546340227127
34,2.5597493648529053,1.7423869371414185,0.2430555820465088,0.06628818064928055
35,2.5571348667144775,1.740822434425354,0.24583333730697632,0.06355985999107361
36,2.5603766441345215,1.7448126077651978,0.22499997913837433,0.0675663948059082
37,2.5614254474639893,1.7458252906799316,0.24027778208255768,0.07354328781366348
38,2.556565761566162,1.7473212480545044,0.24027778208255768,0.05644814670085907
39,2.566348075866699,1.7429333925247192,0.25555554032325745,0.0692727342247963
40,2.575476884841919,1.7478289604187012,0.22638888657093048,0.06057627499103546
41,2.550107717514038,1.740012764930725,0.2750000059604645,0.08060760051012039
42,2.552316904067993,1.7446293830871582,0.23888885974884033,0.06420578807592392
43,2.5419626235961914,1.7409652471542358,0.2361111044883728,0.05724485218524933
