,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.4704701968510945,0.45604444445504083,1.299211613506741,0.5286000000211928
2,1.0488368092007108,0.6197000000105963,1.0334577025095621,0.6347111111217075
3,0.87529755859375,0.6872000000211927,0.9003443038092719,0.6829000000529819
4,0.7600318954255846,0.7270777778307597,0.8960810610347324,0.6896666666560702
5,0.6648046360227797,0.7625444444126553,0.8732396346198188,0.7015222222752041
6,0.5826084611468845,0.7924888889312744,0.7938443523830838,0.7243999999682108
7,0.5032295568625132,0.8203555555343628,0.8367084642940097,0.7191444444232516
8,0.4307898529264662,0.8459777777989705,0.8242320395363701,0.732544444433848
9,0.3505414434538947,0.8754111111323039,0.8963142437934876,0.7218222222752041
10,0.2852730894035763,0.8983777778201633,0.9993328478707207,0.7145555555449592
11,0.23102779835065207,0.9176666666348775,0.9654836237377591,0.7383666667090522
