,loss,loss2,accuracy,std_accuracy
0,inf,inf,0.0,0.0
1,5.3551201820373535,1.7900090217590332,0.1875,0.07006725668907166
2,3.3024089336395264,1.7884187698364258,0.19166666269302368,0.06612095981836319
3,2.7796363830566406,1.7852023839950562,0.2222222536802292,0.06642468273639679
4,2.672008514404297,1.7826604843139648,0.19583332538604736,0.06468989700078964
5,2.6575076580047607,1.777248501777649,0.20277775824069977,0.07480517029762268
6,2.6373329162597656,1.7693514823913574,0.23194444179534912,0.08014429360628128
7,2.6059067249298096,1.7563568353652954,0.25555554032325745,0.06420578807592392
8,2.617321252822876,1.7572728395462036,0.24166667461395264,0.06389151513576508
9,2.560792922973633,1.7404783964157104,0.29027777910232544,0.09140828996896744
10,2.5746583938598633,1.7537060976028442,0.2388889044523239,0.043590839952230453
11,2.5754005908966064,1.7400193214416504,0.24583333730697632,0.05544070526957512
12,2.5883853435516357,1.747179388999939,0.24861113727092743,0.06592278182506561
13,2.564419746398926,1.7501215934753418,0.25833335518836975,0.05494837462902069
14,2.565288782119751,1.7518242597579956,0.23472221195697784,0.0698370561003685
15,2.5863311290740967,1.7501686811447144,0.23749999701976776,0.08242256194353104
16,2.5707638263702393,1.743337631225586,0.23055554926395416,0.07415656000375748
17,2.630591630935669,1.7672690153121948,0.21666665375232697,0.06666667014360428
18,2.602771043777466,1.7541321516036987,0.24583333730697632,0.0721060037612915
19,2.601698160171509,1.7496520280838013,0.23333334922790527,0.0605928860604763
20,2.619988203048706,1.7682186365127563,0.2263888716697693,0.06215079873800278
21,2.591049909591675,1.757458209991455,0.21805556118488312,0.06949032843112946
22,2.5965821743011475,1.754318118095398,0.2430555820465088,0.09087825566530228
23,2.5945241451263428,1.7600919008255005,0.20694445073604584,0.061368584632873535
24,2.5926218032836914,1.7565189599990845,0.23194444179534912,0.060973718762397766
25,2.5891273021698,1.7593227624893188,0.2222222238779068,0.06569337844848633
26,2.6044301986694336,1.7556843757629395,0.24027778208255768,0.06368640810251236
27,2.592066526412964,1.761939525604248,0.22499997913837433,0.06464320421218872
28,2.5996830463409424,1.7600727081298828,0.23055554926395416,0.06660625338554382
29,2.6130521297454834,1.7578248977661133,0.23055554926395416,0.05972292646765709
30,2.5877718925476074,1.7496596574783325,0.2430555373430252,0.08425815403461456
31,2.6048386096954346,1.750433325767517,0.23749999701976776,0.08473459631204605
