,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.8359189925087822,0.3319333333598243,1.6279276553048028,0.404877777783076
2,1.5445817702611286,0.4355111111005147,1.48924515914917,0.4553444444126553
3,1.4273593137317233,0.48005555555025736,1.4082162218517726,0.48731111107932196
4,1.348082447581821,0.5104666666825612,1.3572246233622234,0.5060777777671814
5,1.2865658580568102,0.534811111079322,1.3204068789588082,0.5193666666613684
6,1.2409236761093139,0.5544888889418708,1.2868856804317899,0.5319555555555555
7,1.2015466679255167,0.5687000000423855,1.263344246313307,0.5412000000317891
8,1.1688504826015895,0.5797222222752041,1.246680400106642,0.547155555597941
9,1.1394959275139702,0.5911333333015442,1.2336096422195435,0.5524666666560702
10,1.1144999878989326,0.6015888888676961,1.2240509810553657,0.5564555555449592
11,1.0913500396728515,0.6108444444974264,1.2126696786032782,0.5605222222646078
12,1.071043090968662,0.6181222222116258,1.2054316281000772,0.5627555555979411
13,1.0527492276509602,0.6252888889418708,1.1977319087982177,0.5660222222540113
14,1.0365012763341268,0.6323222222222222,1.195134281900194,0.5674777778201633
15,1.0229899847666422,0.6372000000211928,1.1901638154559666,0.5694111111111111
16,1.0093934507581923,0.6425888888676962,1.1855286909315321,0.5706888889418708
17,0.9978423885769314,0.6474999999682108,1.1834659127977158,0.5727555555555556
18,0.9869565400865343,0.6527111111534967,1.1803854977077908,0.5737222222752041
19,0.977297177166409,0.655611111079322,1.1788713446935017,0.5746333333333333
20,0.9674683381610446,0.6603888888888889,1.1763311540179782,0.5758666667090522
21,0.9597310660574171,0.6630666666666667,1.175164698155721,0.5765
22,0.9530129567252265,0.6653888888676961,1.1759660737567477,0.5750777778201633
23,0.9464869184705946,0.6676000000317891,1.1727239947424994,0.5777555555979411
24,0.9395009897973803,0.6698555555449591,1.1716647591908773,0.5783000000423856
25,0.9344408106486003,0.6730666666984558,1.1714353836271498,0.57854444448683
26,0.9291835462994046,0.6746888889100816,1.1709487638261582,0.578866666677263
27,0.9259111543125577,0.6760777777565851,1.1712727583991156,0.5783111111217075
28,0.9203662631246778,0.678366666645474,1.1704887091318765,0.5788111111005148
29,0.9185303918308682,0.6787222221904331,1.1697692755169338,0.5795555555661519
30,0.9146619454489814,0.6802555556085375,1.1701877597384982,0.5795333333333333
31,0.9117696152263217,0.6825333333227369,1.1703109133614433,0.580055555566152
32,0.9085706348207262,0.6840555555661519,1.1687738076315985,0.5800555555237664
33,0.9066285966873169,0.683877777756585,1.1692335275650025,0.5802111111217075
34,0.9039790310011969,0.684911111164093,1.1687596868726942,0.5800555556085375
35,0.9037308278825548,0.6838999999682108,1.1687657828648885,0.5804555556085375
36,0.9001768838246663,0.6860111111005147,1.169731946436564,0.5801111111217075
37,0.8985770148595175,0.6873111111534966,1.1685405347400242,0.5810222222646078
38,0.897446160390642,0.6869444444126553,1.1681931673473782,0.5803777777777778
39,0.8968743622250027,0.6881222222116259,1.168281565284729,0.5808222222328187
40,0.8943303067737155,0.6881111110899184,1.167956851302253,0.5803777777777778
