,loss,loss2,accuracy,std_accuracy
0,inf,inf,0.0,0.0
1,6.160621643066406,1.7871137857437134,0.21111111342906952,0.06344892084598541
2,3.395367383956909,1.7946408987045288,0.20277778804302216,0.06660625338554382
3,2.9265854358673096,1.785229206085205,0.22777777910232544,0.059520360082387924
4,2.6579415798187256,1.7736366987228394,0.23194444179534912,0.0705254077911377
5,2.6216628551483154,1.7683881521224976,0.22361111640930176,0.0819326713681221
6,2.6132009029388428,1.7656407356262207,0.24027776718139648,0.06949032843112946
7,2.605388641357422,1.7597554922103882,0.25416669249534607,0.07790276408195496
8,2.5910885334014893,1.759287714958191,0.2597222328186035,0.07221758365631104
9,2.5661847591400146,1.750332236289978,0.26944443583488464,0.06732764095067978
10,2.546762228012085,1.749933123588562,0.2541666626930237,0.08329709619283676
11,2.529670000076294,1.7435067892074585,0.2888889014720917,0.07464354485273361
12,2.4982616901397705,1.7389507293701172,0.3055555522441864,0.07718893885612488
13,2.481269121170044,1.7314814329147339,0.29722222685813904,0.06287528574466705
14,2.4646713733673096,1.7285442352294922,0.27222225069999695,0.05870310962200165
15,2.4954898357391357,1.7345913648605347,0.2986111342906952,0.057717595249414444
16,2.4103708267211914,1.716688632965088,0.3125000298023224,0.07538148015737534
17,2.412698268890381,1.718976616859436,0.3375000059604645,0.08064503967761993
18,2.3882625102996826,1.7054333686828613,0.31805557012557983,0.07018207013607025
19,2.4099533557891846,1.7199825048446655,0.32500001788139343,0.06898155063390732
20,2.3969407081604004,1.7085375785827637,0.33194443583488464,0.0887264534831047
21,2.34340500831604,1.7021490335464478,0.33888888359069824,0.08606629818677902
22,2.344196081161499,1.692886471748352,0.347222238779068,0.06660625338554382
23,2.3331656455993652,1.6917599439620972,0.3541666567325592,0.06202111020684242
24,2.2898905277252197,1.6820634603500366,0.3527778089046478,0.05972292274236679
25,2.295086622238159,1.6845545768737793,0.3541666567325592,0.06796738505363464
26,2.279448986053467,1.6837600469589233,0.35972222685813904,0.08281237632036209
27,2.227299928665161,1.6776565313339233,0.35972222685813904,0.07288344204425812
28,2.271764039993286,1.6856969594955444,0.354166716337204,0.07728014886379242
29,2.2035515308380127,1.672165870666504,0.3916666805744171,0.07306274026632309
30,2.220431327819824,1.6716065406799316,0.3902777433395386,0.07580751180648804
31,2.2066237926483154,1.6751846075057983,0.36527779698371887,0.07892952859401703
32,2.2169601917266846,1.6760448217391968,0.37638890743255615,0.07892952859401703
33,2.153981924057007,1.6672168970108032,0.40416666865348816,0.06163042411208153
34,2.128260374069214,1.6592515707015991,0.43333330750465393,0.08512565493583679
35,2.1658575534820557,1.6679444313049316,0.40416669845581055,0.07759208232164383
36,2.1369192600250244,1.658350944519043,0.3888888657093048,0.06344891339540482
37,2.121182441711426,1.653526782989502,0.4166666567325592,0.07801894843578339
38,2.087512254714966,1.6539115905761719,0.42499998211860657,0.05131131038069725
39,2.081113815307617,1.6454691886901855,0.4152778089046478,0.08624152094125748
40,2.090806722640991,1.6553815603256226,0.4152778089046478,0.09877470135688782
41,1.9506421089172363,1.6391452550888062,0.4513888657093048,0.06057627126574516
42,1.9840120077133179,1.6302999258041382,0.4444444179534912,0.07656052708625793
43,1.9809023141860962,1.6365642547607422,0.4472222328186035,0.08393502980470657
44,1.9911898374557495,1.6372703313827515,0.45694446563720703,0.06701298803091049
45,1.9325672388076782,1.6330691576004028,0.4625000059604645,0.08808894455432892
46,1.929181694984436,1.64067804813385,0.4347222149372101,0.0876307412981987
47,1.9221998453140259,1.631722092628479,0.45000001788139343,0.09273096919059753
48,1.921751618385315,1.6292086839675903,0.45000001788139343,0.06950480490922928
49,1.8702131509780884,1.6263662576675415,0.45694443583488464,0.0795392319560051
50,1.8811116218566895,1.6224678754806519,0.4583333432674408,0.07939992845058441
51,1.8277133703231812,1.6162441968917847,0.4777778387069702,0.05787431821227074
52,1.852858543395996,1.6247296333312988,0.46666666865348816,0.06293927878141403
