,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.4808745874404907,0.4736444444232517,1.2724752628114488,0.5524
2,1.011864971118503,0.6369333333651225,1.4079852053536308,0.5373
3,0.8311160473505655,0.7049333333333333,1.0545829765107897,0.6338777778307597
4,0.6925630290985108,0.7531555555237665,1.0832019491619533,0.6271111111323039
5,0.5661119512028164,0.7983444444974264,1.4896055322647095,0.5688222222275204
6,0.4531568922360738,0.8373777777459886,1.1503787415186564,0.6554666666454739
7,0.3393186247984568,0.8796111111534967,1.3716315781063504,0.6381444444232517
8,0.23428747435675726,0.916844444433848,1.4626017442067465,0.6694888889418708
9,0.1435533720480071,0.9503999999682109,1.3227885710610283,0.6916222221904331
10,0.0772097011314498,0.974788888920678,1.4953094854778715,0.6828111111217074
11,0.03503784633278847,0.9899222222116258,1.4816137706756591,0.7056444444497426
