,loss,loss2,accuracy,std_accuracy
0,inf,inf,0.0,0.0
1,3.5190746784210205,1.7861194610595703,0.24444444477558136,0.05870310962200165
2,3.670353651046753,1.785715103149414,0.21111111342906952,0.06569337844848633
3,3.004422426223755,1.784820556640625,0.2083333283662796,0.08805466443300247
4,2.798243284225464,1.7837480306625366,0.24861110746860504,0.08104341477155685
5,2.712834119796753,1.7829809188842773,0.23055554926395416,0.055531397461891174
6,2.6580584049224854,1.7784690856933594,0.2569444477558136,0.05854860320687294
7,2.594820261001587,1.77530038356781,0.2805555760860443,0.0651395171880722
8,2.5359768867492676,1.76872718334198,0.3013889193534851,0.07707150280475616
9,2.5128724575042725,1.766300082206726,0.32777777314186096,0.05262818560004234
10,2.456181287765503,1.7621711492538452,0.3125000298023224,0.07343372702598572
11,2.4434006214141846,1.756081223487854,0.34861111640930176,0.061368584632873535
12,2.3980391025543213,1.7450518608093262,0.3583333194255829,0.061581410467624664
13,2.381687879562378,1.740095615386963,0.3847222626209259,0.07288344204425812
14,2.3688223361968994,1.7338414192199707,0.3527778089046478,0.07608580589294434
15,2.363586664199829,1.7255922555923462,0.375,0.06827763468027115
16,2.3377177715301514,1.7196096181869507,0.3722222149372101,0.0784306600689888
17,2.3012068271636963,1.7068005800247192,0.40416669845581055,0.09025593847036362
18,2.334737539291382,1.7092124223709106,0.37638887763023376,0.0887264534831047
19,2.322185754776001,1.6983914375305176,0.3722222149372101,0.08262988179922104
20,2.2937018871307373,1.6906957626342773,0.37638890743255615,0.07387099415063858
21,2.298967123031616,1.699046015739441,0.37361109256744385,0.10766702890396118
22,2.3156914710998535,1.6925517320632935,0.36944445967674255,0.09004382789134979
23,2.2702081203460693,1.6798453330993652,0.3861111104488373,0.0680413767695427
24,2.262079954147339,1.6794408559799194,0.375,0.08860158175230026
25,2.2717182636260986,1.6798251867294312,0.37638890743255615,0.10142900049686432
26,2.2858731746673584,1.6796694993972778,0.38055554032325745,0.07544820755720139
27,2.2479913234710693,1.6698055267333984,0.4055555760860443,0.09813067317008972
28,2.205181360244751,1.6694570779800415,0.3930555582046509,0.10494036972522736
29,2.226761817932129,1.6685680150985718,0.41805556416511536,0.09007735550403595
30,2.221904993057251,1.6700400114059448,0.3916666507720947,0.08914516121149063
31,2.2314705848693848,1.6746681928634644,0.37638890743255615,0.08482956141233444
32,2.236159324645996,1.6742210388183594,0.3722222149372101,0.07718893140554428
33,2.253105878829956,1.6660856008529663,0.39722225069999695,0.08277591317892075
34,2.174085855484009,1.6558074951171875,0.36944445967674255,0.0680413767695427
35,2.1659393310546875,1.6536720991134644,0.3986111581325531,0.07892952859401703
36,2.261413812637329,1.6714128255844116,0.38611114025115967,0.10628403723239899
37,2.2389392852783203,1.666833758354187,0.39027777314186096,0.10699187964200974
38,2.2191781997680664,1.661256194114685,0.38750001788139343,0.08444905281066895
39,2.1681106090545654,1.6460095643997192,0.4194444417953491,0.0779673308134079
40,2.236182451248169,1.6689046621322632,0.37361109256744385,0.07354328781366348
41,2.1809604167938232,1.654549479484558,0.38472220301628113,0.09528962522745132
42,2.2105629444122314,1.658937931060791,0.40138888359069824,0.11184839904308319
43,2.192183256149292,1.657170295715332,0.3888888657093048,0.07965302467346191
44,2.1773836612701416,1.6533732414245605,0.4208333194255829,0.08558550477027893
45,2.1533052921295166,1.6436772346496582,0.4152778089046478,0.08281238377094269
46,2.1773979663848877,1.652220368385315,0.4000000059604645,0.0895506739616394
47,2.1915931701660156,1.6548395156860352,0.4027777910232544,0.06287527829408646
48,2.178990125656128,1.6587082147598267,0.4027777910232544,0.07734524458646774
49,2.1812822818756104,1.6541138887405396,0.4125000238418579,0.1141287088394165
50,2.2318360805511475,1.6587616205215454,0.4027777910232544,0.1035209447145462
51,2.057056188583374,1.6286131143569946,0.4333333671092987,0.08512565493583679
52,1.9456573724746704,1.6099692583084106,0.4611111581325531,0.08204315602779388
53,1.8834691047668457,1.6027005910873413,0.4791666567325592,0.11497216671705246
54,1.8870245218276978,1.6061519384384155,0.46388891339302063,0.10628403723239899
55,1.816584587097168,1.5910242795944214,0.520833432674408,0.09721359610557556
56,1.8311926126480103,1.5957093238830566,0.506944477558136,0.07288344949483871
57,1.824809193611145,1.6019706726074219,0.47777774930000305,0.08718167245388031
58,1.8013604879379272,1.5915333032608032,0.4791666567325592,0.07006725668907166
59,1.8151865005493164,1.5983463525772095,0.46388888359069824,0.11117148399353027
60,1.7891379594802856,1.5915440320968628,0.5291666984558105,0.08473459631204605
61,1.7369457483291626,1.582786202430725,0.5194444060325623,0.07415656000375748
62,1.7772870063781738,1.5934925079345703,0.4972221851348877,0.09268755465745926
