,loss,accuracy,val_loss,val_accuracy
0,inf,0.0,inf,0.0
1,1.544200301445855,0.44106666666666666,1.2560904824998644,0.5425333333545261
2,1.099959389453464,0.6022999999894036,1.0974128940052457,0.601411111079322
3,0.9205114805963305,0.6704555555767483,0.9428236423386468,0.6618444444444445
4,0.8014998469988505,0.7131000000105964,0.9877953673150804,0.6573444444656372
5,0.7059415913263957,0.7488111111534966,0.9110363754272461,0.6884444444444444
6,0.6248604039510092,0.7760000000423856,0.8732814890119764,0.7008111111323039
7,0.5522757662985059,0.8022888888888889,0.7933364628579882,0.7270222222752041
8,0.4839437482251061,0.826866666677263,0.8460219666798909,0.7218333333651225
9,0.4153172957685259,0.850077777809567,0.9227432293891906,0.7126000000211927
10,0.3570310489813487,0.8707000000529819,0.9196078422758315,0.7251777777671814
11,0.2993193666934967,0.8913555555237664,0.9597050920910305,0.7233333333757188
12,0.25678543858528136,0.9086888888570998,1.0097323594199286,0.7186555555767483
